Identificador de la publicación,Nombre de usuario de la cuenta,Descripción,Hora de publicación,Enlace permanente,Tipo de publicación,Visualizaciones,Alcance,Me gusta,Veces que se compartió,Comentarios,Veces que se guardó,Seguimientos
18059008199344369,lentesplus.latam,,02/16/2026 09:24,https://www.instagram.com/stories/lentesplus.latam/3833951521072201676,Historia de Instagram,127,112,0,0,,,
17987620244945321,lentesplus.latam,,02/16/2026 09:24,https://www.instagram.com/stories/lentesplus.latam/3833951599690216793,Historia de Instagram,113,101,0,0,,,
18084665375238534,lentesplus.latam,,02/18/2026 09:00,https://www.instagram.com/stories/lentesplus.latam/3835389187680234178,Historia de Instagram,681,572,0,0,,,
18084660080180399,lentesplus.latam,,02/18/2026 09:00,https://www.instagram.com/stories/lentesplus.latam/3835389292512649428,Historia de Instagram,510,435,0,0,,,
18406050304132824,lentesplus.latam,,02/18/2026 09:01,https://www.instagram.com/stories/lentesplus.latam/3835389393595360903,Historia de Instagram,458,399,0,0,,,
18391748950144146,lentesplus.latam,,02/18/2026 09:01,https://www.instagram.com/stories/lentesplus.latam/3835389503788146800,Historia de Instagram,423,378,0,0,,,
17939676825139339,lentesplus.latam,,02/18/2026 09:01,https://www.instagram.com/stories/lentesplus.latam/3835389620817592938,Historia de Instagram,426,366,0,0,,,
18166854004364155,lentesplus.latam,,02/18/2026 09:01,https://www.instagram.com/stories/lentesplus.latam/3835389719358585600,Historia de Instagram,393,349,0,0,,,
18563586817009202,lentesplus.latam,,02/18/2026 09:01,https://www.instagram.com/stories/lentesplus.latam/3835389832067910825,Historia de Instagram,364,340,0,0,,,
18112949287645295,lentesplus.latam,,02/18/2026 09:02,https://www.instagram.com/stories/lentesplus.latam/3835389936883592257,Historia de Instagram,342,324,0,0,,,
18061888307657873,lentesplus.latam,,02/18/2026 09:03,https://www.instagram.com/stories/lentesplus.latam/3835390618473886485,Historia de Instagram,351,310,0,0,,,
18152382592450692,lentesplus.latam,,02/20/2026 09:00,https://www.instagram.com/stories/lentesplus.latam/3836838727708137072,Historia de Instagram,560,471,0,0,,,
18105202867831659,lentesplus.latam,,02/20/2026 09:01,https://www.instagram.com/stories/lentesplus.latam/3836838887284643094,Historia de Instagram,435,369,0,0,,,
17980618886808409,lentesplus.latam,,02/20/2026 09:01,https://www.instagram.com/stories/lentesplus.latam/3836839030746588521,Historia de Instagram,398,349,0,0,,,
18088524650154065,lentesplus.latam,,02/20/2026 09:01,https://www.instagram.com/stories/lentesplus.latam/3836839216420085879,Historia de Instagram,368,317,0,0,,,
18567445099028778,lentesplus.latam,,02/23/2026 07:52,https://www.instagram.com/stories/lentesplus.latam/3838978593829582839,Historia de Instagram,221,184,0,0,,,
18204768793322891,lentesplus.latam,,02/23/2026 07:52,https://www.instagram.com/stories/lentesplus.latam/3838978756618879168,Historia de Instagram,177,146,0,0,,,
18286855699303661,lentesplus.latam,,02/23/2026 07:52,https://www.instagram.com/stories/lentesplus.latam/3838978911363569312,Historia de Instagram,165,137,0,0,,,
18179904082330395,lentesplus.latam,,02/23/2026 07:53,https://www.instagram.com/stories/lentesplus.latam/3838979039138821619,Historia de Instagram,155,132,0,0,,,
17853641073626216,lentesplus.latam,,02/23/2026 07:53,https://www.instagram.com/stories/lentesplus.latam/3838979204880989313,Historia de Instagram,152,124,0,0,,,
18063122921330300,lentesplus.latam,,02/23/2026 07:53,https://www.instagram.com/stories/lentesplus.latam/3838979354785368486,Historia de Instagram,142,118,0,0,,,
18055881869424842,lentesplus.latam,,02/23/2026 07:54,https://www.instagram.com/stories/lentesplus.latam/3838979523731957962,Historia de Instagram,128,114,0,0,,,
17852379918674556,lentesplus.latam,,02/23/2026 07:54,https://www.instagram.com/stories/lentesplus.latam/3838979665717530723,Historia de Instagram,119,108,0,0,,,
17910053481344092,lentesplus.latam,,02/25/2026 08:38,https://www.instagram.com/stories/lentesplus.latam/3840451405467679767,Historia de Instagram,158,132,0,0,,,
17952586965085746,lentesplus.latam,,02/25/2026 08:38,https://www.instagram.com/stories/lentesplus.latam/3840451485931147133,Historia de Instagram,120,100,0,0,,,
17927227740229037,lentesplus.latam,,02/25/2026 08:38,https://www.instagram.com/stories/lentesplus.latam/3840451565069283226,Historia de Instagram,114,93,0,0,,,
17930609433083028,lentesplus.latam,,02/25/2026 08:38,https://www.instagram.com/stories/lentesplus.latam/3840451649106378116,Historia de Instagram,113,93,0,0,,,
18182554126371095,lentesplus.latam,,02/25/2026 08:39,https://www.instagram.com/stories/lentesplus.latam/3840451732338161917,Historia de Instagram,108,90,0,0,,,
17970991080000947,lentesplus.latam,,02/25/2026 08:39,https://www.instagram.com/stories/lentesplus.latam/3840451806208249971,Historia de Instagram,109,89,0,0,,,1
18032776571599110,lentesplus.latam,,02/25/2026 08:39,https://www.instagram.com/stories/lentesplus.latam/3840451879465911194,Historia de Instagram,101,88,0,0,,,
18080871011604744,lentesplus.latam,,02/25/2026 08:39,https://www.instagram.com/stories/lentesplus.latam/3840451955550625291,Historia de Instagram,94,85,0,0,,,
18125846167494442,lentesplus.latam,,02/27/2026 09:08,https://www.instagram.com/stories/lentesplus.latam/3841915982696336216,Historia de Instagram,146,121,0,0,,,
18424617715140123,lentesplus.latam,,02/27/2026 09:08,https://www.instagram.com/stories/lentesplus.latam/3841916188762456835,Historia de Instagram,107,96,0,0,,,
18114952225569332,lentesplus.latam,,02/27/2026 09:09,https://www.instagram.com/stories/lentesplus.latam/3841916391053749862,Historia de Instagram,99,89,0,0,,,
18066374450285951,lentesplus.latam,,02/27/2026 09:09,https://www.instagram.com/stories/lentesplus.latam/3841916584218229700,Historia de Instagram,93,84,0,0,,,
18390785815149285,lentesplus.latam,,02/27/2026 09:09,https://www.instagram.com/stories/lentesplus.latam/3841916755429712749,Historia de Instagram,91,84,0,0,,,
18567852538044925,lentesplus.latam,,02/27/2026 09:10,https://www.instagram.com/stories/lentesplus.latam/3841916914637079500,Historia de Instagram,96,83,0,0,,,
18090866773877413,lentesplus.latam,,02/27/2026 09:10,https://www.instagram.com/stories/lentesplus.latam/3841917094665025314,Historia de Instagram,95,82,0,0,,,
18280130335304643,lentesplus.latam,,02/27/2026 09:10,https://www.instagram.com/stories/lentesplus.latam/3841917242782684327,Historia de Instagram,94,80,0,0,,,
17980737098976308,lentesplus.latam,,03/02/2026 10:06,https://www.instagram.com/stories/lentesplus.latam/3844119493773669402,Historia de Instagram,190,154,0,0,,,
17875978617415789,lentesplus.latam,,03/02/2026 10:06,https://www.instagram.com/stories/lentesplus.latam/3844119622220019430,Historia de Instagram,153,119,0,0,,,
18330532498172670,lentesplus.latam,,03/02/2026 10:06,https://www.instagram.com/stories/lentesplus.latam/3844119764465653359,Historia de Instagram,148,112,0,0,,,
17936931867168852,lentesplus.latam,,03/02/2026 10:07,https://www.instagram.com/stories/lentesplus.latam/3844119912784627033,Historia de Instagram,134,105,0,0,,,
17889237336435422,lentesplus.latam,,03/02/2026 10:07,https://www.instagram.com/stories/lentesplus.latam/3844120080338708997,Historia de Instagram,120,100,0,0,,,
18102559396860089,lentesplus.latam,,03/02/2026 10:07,https://www.instagram.com/stories/lentesplus.latam/3844120222533961603,Historia de Instagram,118,99,0,0,,,
18091005955877852,lentesplus.latam,,03/02/2026 10:08,https://www.instagram.com/stories/lentesplus.latam/3844120393896461132,Historia de Instagram,116,96,0,0,,,
17958102503924717,lentesplus.latam,,03/02/2026 10:08,https://www.instagram.com/stories/lentesplus.latam/3844120543909927226,Historia de Instagram,114,93,0,0,,,
18000011735731157,lentesplus.latam,,03/04/2026 09:48,https://www.instagram.com/stories/lentesplus.latam/3845559870975701288,Historia de Instagram,131,107,0,0,,,
17878784898490787,lentesplus.latam,,03/04/2026 09:48,https://www.instagram.com/stories/lentesplus.latam/3845559960255651073,Historia de Instagram,116,91,0,0,,,
18102204278496065,lentesplus.latam,,03/04/2026 09:48,https://www.instagram.com/stories/lentesplus.latam/3845560020586494429,Historia de Instagram,100,82,0,0,,,
18403384360182526,lentesplus.latam,,03/04/2026 09:48,https://www.instagram.com/stories/lentesplus.latam/3845560081412280821,Historia de Instagram,96,78,0,0,,,
17864874906597707,lentesplus.latam,,03/04/2026 09:48,https://www.instagram.com/stories/lentesplus.latam/3845560188232848923,Historia de Instagram,97,76,0,0,,,
17963224263021835,lentesplus.latam,,03/04/2026 09:48,https://www.instagram.com/stories/lentesplus.latam/3845560260030909194,Historia de Instagram,87,73,0,0,,,
18105100789848185,lentesplus.latam,,03/04/2026 09:48,https://www.instagram.com/stories/lentesplus.latam/3845560348765639448,Historia de Instagram,88,71,0,0,,,
18089383751125253,lentesplus.latam,,03/04/2026 09:49,https://www.instagram.com/stories/lentesplus.latam/3845560419691322647,Historia de Instagram,82,68,0,0,,,
17924142570087277,lentesplus.latam,,03/06/2026 10:32,https://www.instagram.com/stories/lentesplus.latam/3847031591894215005,Historia de Instagram,149,124,0,0,,,
18108655456761783,lentesplus.latam,,03/06/2026 10:32,https://www.instagram.com/stories/lentesplus.latam/3847031685779497994,Historia de Instagram,115,95,0,0,,,
18104318443871158,lentesplus.latam,,03/06/2026 10:32,https://www.instagram.com/stories/lentesplus.latam/3847031771209089930,Historia de Instagram,107,83,0,0,,,
18158215978437770,lentesplus.latam,,03/06/2026 10:32,https://www.instagram.com/stories/lentesplus.latam/3847031875496267113,Historia de Instagram,98,80,0,0,,,
17996339078872954,lentesplus.latam,,03/06/2026 10:32,https://www.instagram.com/stories/lentesplus.latam/3847031961051679248,Historia de Instagram,89,78,0,0,,,
18057017225425987,lentesplus.latam,,03/06/2026 10:33,https://www.instagram.com/stories/lentesplus.latam/3847032054425287342,Historia de Instagram,92,76,0,0,,,
18103338292897261,lentesplus.latam,,03/06/2026 10:33,https://www.instagram.com/stories/lentesplus.latam/3847032139594836120,Historia de Instagram,86,72,0,0,,,
18151914622455952,lentesplus.latam,,03/06/2026 10:33,https://www.instagram.com/stories/lentesplus.latam/3847032235669541064,Historia de Instagram,89,70,0,0,,,
18091821749044850,lentesplus.latam,,03/09/2026 12:18,https://www.instagram.com/stories/lentesplus.latam/3849229354215289116,Historia de Instagram,176,140,0,0,,,
17955755349085602,lentesplus.latam,,03/09/2026 12:18,https://www.instagram.com/stories/lentesplus.latam/3849229521433834868,Historia de Instagram,136,104,0,0,,,
18091293407327956,lentesplus.latam,,03/09/2026 12:19,https://www.instagram.com/stories/lentesplus.latam/3849229683174571551,Historia de Instagram,127,97,0,0,,,
17915299719310461,lentesplus.latam,,03/09/2026 12:19,https://www.instagram.com/stories/lentesplus.latam/3849229852607668328,Historia de Instagram,124,94,0,0,,,
17914230246141971,lentesplus.latam,,03/09/2026 12:19,https://www.instagram.com/stories/lentesplus.latam/3849230018190394991,Historia de Instagram,114,94,0,0,,,
18117560461618611,lentesplus.latam,,03/09/2026 12:20,https://www.instagram.com/stories/lentesplus.latam/3849230172708581643,Historia de Instagram,112,92,0,0,,,
18092893556119372,lentesplus.latam,,03/09/2026 12:20,https://www.instagram.com/stories/lentesplus.latam/3849230338853368417,Historia de Instagram,108,88,0,0,,,
17996246081747724,lentesplus.latam,,03/09/2026 12:20,https://www.instagram.com/stories/lentesplus.latam/3849230497582572596,Historia de Instagram,111,88,0,0,,,
17938837272012219,lentesplus.latam,,03/10/2026 13:00,https://www.instagram.com/stories/lentesplus.latam/3849975107464360655,Historia de Instagram,144,119,0,0,,,
18135172927506001,lentesplus.latam,,03/10/2026 13:00,https://www.instagram.com/stories/lentesplus.latam/3849975314461668073,Historia de Instagram,111,91,0,0,,,
18111486856738745,lentesplus.latam,,03/10/2026 13:01,https://www.instagram.com/stories/lentesplus.latam/3849975508020372597,Historia de Instagram,107,85,0,0,,,
18091599509026985,lentesplus.latam,,03/10/2026 13:01,https://www.instagram.com/stories/lentesplus.latam/3849975691613496594,Historia de Instagram,105,81,0,0,,,
18574083166043280,lentesplus.latam,,03/10/2026 13:01,https://www.instagram.com/stories/lentesplus.latam/3849975906017870817,Historia de Instagram,100,77,0,0,,,
18062458715677088,lentesplus.latam,,03/10/2026 13:02,https://www.instagram.com/stories/lentesplus.latam/3849976097454351313,Historia de Instagram,103,76,0,0,,,
18305469136277829,lentesplus.latam,,03/10/2026 13:02,https://www.instagram.com/stories/lentesplus.latam/3849976281517150862,Historia de Instagram,91,75,0,0,,,
18085667807600205,lentesplus.latam,,03/10/2026 13:03,https://www.instagram.com/stories/lentesplus.latam/3849976526422594681,Historia de Instagram,83,72,0,0,,,
18110218804786304,lentesplus.latam,,03/11/2026 13:38,https://www.instagram.com/stories/lentesplus.latam/3850718868855235763,Historia de Instagram,127,100,0,0,,,
18066338219641505,lentesplus.latam,,03/11/2026 13:38,https://www.instagram.com/stories/lentesplus.latam/3850719020370246477,Historia de Instagram,93,72,0,0,,,
17894545599421301,lentesplus.latam,,03/11/2026 13:38,https://www.instagram.com/stories/lentesplus.latam/3850719193972493597,Historia de Instagram,83,66,0,0,,,
18121008406589613,lentesplus.latam,,03/11/2026 13:39,https://www.instagram.com/stories/lentesplus.latam/3850719353322514004,Historia de Instagram,86,64,0,0,,,
18060628364345607,lentesplus.latam,,03/11/2026 13:39,https://www.instagram.com/stories/lentesplus.latam/3850719575301843286,Historia de Instagram,80,62,0,0,,,
18305735095277571,lentesplus.latam,,03/11/2026 13:39,https://www.instagram.com/stories/lentesplus.latam/3850719744080646214,Historia de Instagram,77,61,0,0,,,
18113148334680472,lentesplus.latam,,03/11/2026 13:40,https://www.instagram.com/stories/lentesplus.latam/3850719918345583251,Historia de Instagram,71,57,0,0,,,
17859690045666754,lentesplus.latam,,03/11/2026 13:40,https://www.instagram.com/stories/lentesplus.latam/3850720077066412139,Historia de Instagram,64,53,0,0,,,
18093361549846946,lentesplus.latam,,03/12/2026 13:34,https://www.instagram.com/stories/lentesplus.latam/3851442020192011818,Historia de Instagram,100,88,0,0,,,
17877781389521069,lentesplus.latam,,03/12/2026 13:35,https://www.instagram.com/stories/lentesplus.latam/3851442114295281783,Historia de Instagram,85,74,0,0,,,
18096020356954251,lentesplus.latam,,03/12/2026 13:35,https://www.instagram.com/stories/lentesplus.latam/3851442195229193975,Historia de Instagram,86,70,0,0,,,
18140978875493114,lentesplus.latam,,03/12/2026 13:35,https://www.instagram.com/stories/lentesplus.latam/3851442268679201657,Historia de Instagram,86,67,0,0,,,
18113410534660929,lentesplus.latam,,03/12/2026 13:35,https://www.instagram.com/stories/lentesplus.latam/3851442375701202874,Historia de Instagram,77,64,0,0,,,
18147067069461535,lentesplus.latam,,03/12/2026 13:35,https://www.instagram.com/stories/lentesplus.latam/3851442453379762475,Historia de Instagram,75,63,0,0,,,
17939317713158375,lentesplus.latam,,03/12/2026 13:35,https://www.instagram.com/stories/lentesplus.latam/3851442550293394847,Historia de Instagram,71,61,0,0,,,
18305565514287736,lentesplus.latam,,03/12/2026 13:36,https://www.instagram.com/stories/lentesplus.latam/3851442640730815170,Historia de Instagram,67,59,0,0,,,
18135820984454593,lentesplus.latam,,03/13/2026 13:30,https://www.instagram.com/stories/lentesplus.latam/3852164651543223318,Historia de Instagram,110,98,0,0,,,
18132021958540579,lentesplus.latam,,03/13/2026 13:30,https://www.instagram.com/stories/lentesplus.latam/3852164759294879688,Historia de Instagram,95,82,0,0,,,
18081735809617703,lentesplus.latam,,03/13/2026 13:30,https://www.instagram.com/stories/lentesplus.latam/3852164861954657406,Historia de Instagram,94,75,0,0,,,
18082452920359893,lentesplus.latam,,03/13/2026 13:31,https://www.instagram.com/stories/lentesplus.latam/3852164947132584127,Historia de Instagram,94,75,0,0,,,
17883587421468851,lentesplus.latam,,03/13/2026 13:31,https://www.instagram.com/stories/lentesplus.latam/3852165026975377114,Historia de Instagram,84,73,0,0,,,
17888421696330594,lentesplus.latam,,03/13/2026 13:31,https://www.instagram.com/stories/lentesplus.latam/3852165122907473798,Historia de Instagram,83,72,0,0,,,
18044785136726193,lentesplus.latam,,03/17/2026 08:38,https://www.instagram.com/stories/lentesplus.latam/3854916835163498300,Historia de Instagram,139,112,0,0,,,
